input,voting_scheme,happiness_measure,happiness_values,risk_measure,risk_values
"[['F' 'A' 'D' 'J' 'G' 'F' 'I' 'C' 'F' 'E' 'H' 'G' 'J' 'I' 'B' 'G' 'F' 'G'
  'G' 'I']
 ['A' 'I' 'B' 'A' 'H' 'J' 'E' 'G' 'I' 'F' 'C' 'I' 'B' 'B' 'D' 'B' 'J' 'E'
  'C' 'E']
 ['C' 'B' 'C' 'G' 'D' 'C' 'F' 'I' 'H' 'D' 'J' 'C' 'F' 'E' 'H' 'E' 'I' 'A'
  'I' 'F']
 ['D' 'C' 'A' 'D' 'A' 'H' 'C' 'F' 'B' 'B' 'I' 'H' 'C' 'G' 'G' 'A' 'D' 'B'
  'B' 'C']
 ['B' 'H' 'J' 'E' 'E' 'A' 'H' 'H' 'E' 'A' 'A' 'B' 'E' 'C' 'A' 'J' 'E' 'F'
  'E' 'G']
 ['E' 'D' 'I' 'H' 'I' 'I' 'D' 'D' 'D' 'G' 'F' 'J' 'I' 'J' 'J' 'H' 'G' 'C'
  'H' 'J']
 ['I' 'E' 'E' 'F' 'C' 'D' 'A' 'E' 'C' 'C' 'D' 'F' 'D' 'D' 'E' 'I' 'C' 'D'
  'F' 'B']
 ['J' 'F' 'H' 'B' 'F' 'G' 'G' 'J' 'J' 'H' 'E' 'E' 'H' 'H' 'I' 'F' 'H' 'H'
  'A' 'A']
 ['G' 'J' 'G' 'I' 'J' 'E' 'B' 'B' 'G' 'J' 'B' 'A' 'G' 'A' 'F' 'D' 'A' 'J'
  'J' 'D']
 ['H' 'G' 'F' 'C' 'B' 'B' 'J' 'A' 'A' 'I' 'G' 'D' 'A' 'F' 'C' 'C' 'B' 'I'
  'D' 'H']]",Borda count voting,Bubble sort distance / Kendall Tau Distance,"[0.5333333333333333, 0.5555555555555556, 0.4444444444444444, 0.19999999999999996, 0.48888888888888893, 0.4222222222222223, 0.8, 0.7333333333333334, 0.6444444444444444, 0.5555555555555556, 0.4444444444444444, 0.6444444444444444, 0.5333333333333333, 0.6888888888888889, 0.33333333333333337, 0.4222222222222223, 0.5777777777777777, 0.5333333333333333, 0.7555555555555555, 0.8222222222222222]",Probability of Strategic Voting,1.0
"[['A' 'B' 'E' 'F' 'H' 'D' 'J' 'E' 'B' 'E' 'J' 'F' 'F' 'E' 'H' 'I' 'H' 'B'
  'I' 'B']
 ['H' 'D' 'C' 'G' 'G' 'A' 'E' 'J' 'I' 'J' 'H' 'E' 'I' 'D' 'F' 'C' 'F' 'G'
  'D' 'D']
 ['I' 'I' 'B' 'I' 'C' 'I' 'C' 'G' 'D' 'F' 'G' 'A' 'J' 'F' 'G' 'E' 'C' 'J'
  'A' 'F']
 ['B' 'A' 'A' 'H' 'F' 'J' 'H' 'A' 'A' 'I' 'B' 'B' 'G' 'H' 'I' 'D' 'I' 'F'
  'B' 'A']
 ['G' 'J' 'I' 'J' 'B' 'B' 'I' 'F' 'E' 'D' 'A' 'D' 'E' 'G' 'C' 'A' 'G' 'I'
  'E' 'E']
 ['D' 'E' 'J' 'E' 'A' 'E' 'B' 'H' 'F' 'C' 'I' 'G' 'A' 'B' 'D' 'J' 'J' 'D'
  'G' 'J']
 ['J' 'F' 'F' 'C' 'D' 'H' 'D' 'I' 'H' 'B' 'C' 'C' 'H' 'I' 'E' 'H' 'A' 'A'
  'F' 'I']
 ['C' 'G' 'H' 'D' 'J' 'G' 'G' 'B' 'C' 'G' 'E' 'J' 'C' 'J' 'A' 'F' 'E' 'C'
  'H' 'H']
 ['F' 'H' 'G' 'B' 'E' 'F' 'A' 'D' 'G' 'A' 'D' 'I' 'D' 'A' 'J' 'G' 'D' 'H'
  'C' 'C']
 ['E' 'C' 'D' 'A' 'I' 'C' 'F' 'C' 'J' 'H' 'F' 'H' 'B' 'C' 'B' 'B' 'B' 'E'
  'J' 'G']]",Borda count voting,Bubble sort distance / Kendall Tau Distance,"[0.4444444444444444, 0.7333333333333334, 0.6222222222222222, 0.5333333333333333, 0.24444444444444446, 0.6, 0.4444444444444444, 0.6222222222222222, 0.6888888888888889, 0.7111111111111111, 0.37777777777777777, 0.6888888888888889, 0.6666666666666667, 0.6, 0.4, 0.5555555555555556, 0.37777777777777777, 0.5333333333333333, 0.6888888888888889, 0.6444444444444444]",Probability of Strategic Voting,1.0
"[['I' 'J' 'I' 'C' 'D' 'D' 'H' 'C' 'G' 'E' 'D' 'D' 'H' 'D' 'H' 'A' 'B' 'C'
  'J' 'B']
 ['J' 'C' 'B' 'I' 'J' 'G' 'C' 'D' 'E' 'D' 'C' 'G' 'G' 'A' 'C' 'B' 'A' 'D'
  'H' 'D']
 ['A' 'E' 'E' 'E' 'H' 'E' 'I' 'B' 'B' 'J' 'E' 'H' 'C' 'I' 'A' 'D' 'E' 'E'
  'I' 'F']
 ['E' 'G' 'D' 'H' 'C' 'C' 'D' 'A' 'H' 'I' 'B' 'I' 'I' 'C' 'G' 'H' 'J' 'G'
  'F' 'H']
 ['F' 'I' 'F' 'F' 'A' 'H' 'G' 'E' 'I' 'F' 'I' 'B' 'J' 'G' 'E' 'G' 'F' 'B'
  'C' 'G']
 ['B' 'A' 'G' 'G' 'F' 'F' 'B' 'F' 'A' 'H' 'G' 'A' 'F' 'B' 'B' 'E' 'D' 'I'
  'B' 'A']
 ['C' 'D' 'C' 'J' 'I' 'I' 'F' 'J' 'D' 'B' 'F' 'C' 'E' 'J' 'J' 'C' 'C' 'A'
  'A' 'J']
 ['D' 'H' 'A' 'B' 'E' 'J' 'J' 'H' 'J' 'G' 'A' 'J' 'A' 'F' 'D' 'J' 'H' 'F'
  'D' 'I']
 ['H' 'F' 'H' 'D' 'B' 'A' 'A' 'G' 'C' 'A' 'H' 'E' 'D' 'H' 'I' 'I' 'I' 'H'
  'E' 'C']
 ['G' 'B' 'J' 'A' 'G' 'B' 'E' 'I' 'F' 'C' 'J' 'F' 'B' 'E' 'F' 'F' 'G' 'J'
  'G' 'E']]",Borda count voting,Bubble sort distance / Kendall Tau Distance,"[0.4222222222222223, 0.5555555555555556, 0.6444444444444444, 0.6666666666666667, 0.6, 0.6666666666666667, 0.6666666666666667, 0.6, 0.5333333333333333, 0.5777777777777777, 0.8222222222222222, 0.6888888888888889, 0.5111111111111111, 0.6222222222222222, 0.5555555555555556, 0.5333333333333333, 0.4444444444444444, 0.7777777777777778, 0.4222222222222223, 0.4444444444444444]",Probability of Strategic Voting,0.95
"[['F' 'H' 'B' 'A' 'H' 'C' 'B' 'F' 'I' 'H']
 ['D' 'B' 'C' 'J' 'J' 'H' 'E' 'B' 'J' 'A']
 ['J' 'A' 'F' 'B' 'D' 'D' 'I' 'D' 'G' 'B']
 ['E' 'D' 'H' 'E' 'A' 'G' 'A' 'E' 'B' 'G']
 ['H' 'J' 'J' 'H' 'I' 'E' 'J' 'C' 'C' 'I']
 ['G' 'E' 'I' 'D' 'G' 'B' 'F' 'A' 'F' 'F']
 ['A' 'F' 'G' 'C' 'F' 'F' 'G' 'G' 'D' 'E']
 ['I' 'I' 'A' 'G' 'E' 'A' 'C' 'J' 'E' 'J']
 ['B' 'G' 'E' 'I' 'B' 'J' 'H' 'I' 'A' 'C']
 ['C' 'C' 'D' 'F' 'C' 'I' 'D' 'H' 'H' 'D']]",Borda count voting,Bubble sort distance / Kendall Tau Distance,"[0.5777777777777777, 0.8444444444444444, 0.6, 0.7111111111111111, 0.6444444444444444, 0.4, 0.6, 0.5111111111111111, 0.3555555555555555, 0.6888888888888889]",Probability of Strategic Voting,1.0
"[['E' 'C' 'A' 'D' 'H' 'I' 'H' 'D' 'B' 'G']
 ['J' 'B' 'F' 'E' 'E' 'B' 'D' 'G' 'D' 'I']
 ['H' 'F' 'J' 'G' 'J' 'C' 'I' 'C' 'C' 'B']
 ['C' 'H' 'I' 'B' 'C' 'J' 'C' 'E' 'J' 'E']
 ['B' 'I' 'E' 'J' 'I' 'F' 'A' 'I' 'A' 'C']
 ['I' 'J' 'D' 'I' 'F' 'D' 'B' 'J' 'I' 'D']
 ['D' 'A' 'C' 'C' 'G' 'A' 'E' 'F' 'H' 'H']
 ['F' 'E' 'G' 'A' 'A' 'H' 'F' 'H' 'G' 'F']
 ['A' 'G' 'H' 'H' 'B' 'G' 'G' 'A' 'F' 'J']
 ['G' 'D' 'B' 'F' 'D' 'E' 'J' 'B' 'E' 'A']]",Borda count voting,Bubble sort distance / Kendall Tau Distance,"[0.6444444444444444, 0.6222222222222222, 0.37777777777777777, 0.5777777777777777, 0.5111111111111111, 0.7333333333333334, 0.6222222222222222, 0.6222222222222222, 0.6666666666666667, 0.6444444444444444]",Probability of Strategic Voting,1.0
"[['I' 'I' 'J' 'F' 'C' 'G' 'E' 'A' 'J' 'E']
 ['D' 'G' 'F' 'H' 'J' 'J' 'B' 'D' 'F' 'D']
 ['G' 'A' 'H' 'A' 'D' 'E' 'F' 'C' 'C' 'F']
 ['C' 'F' 'G' 'B' 'E' 'I' 'I' 'I' 'B' 'G']
 ['J' 'B' 'I' 'I' 'B' 'F' 'D' 'G' 'G' 'I']
 ['B' 'D' 'E' 'C' 'F' 'C' 'C' 'B' 'A' 'B']
 ['H' 'J' 'C' 'G' 'I' 'B' 'H' 'J' 'E' 'J']
 ['F' 'C' 'D' 'D' 'G' 'A' 'J' 'H' 'D' 'A']
 ['E' 'H' 'A' 'J' 'H' 'H' 'G' 'E' 'I' 'C']
 ['A' 'E' 'B' 'E' 'A' 'D' 'A' 'F' 'H' 'H']]",Borda count voting,Bubble sort distance / Kendall Tau Distance,"[0.7111111111111111, 0.6888888888888889, 0.6666666666666667, 0.48888888888888893, 0.6, 0.7111111111111111, 0.5111111111111111, 0.4444444444444444, 0.6666666666666667, 0.6444444444444444]",Probability of Strategic Voting,1.0
"[['B' 'D' 'D' 'A' 'B']
 ['A' 'C' 'A' 'B' 'D']
 ['E' 'B' 'E' 'D' 'A']
 ['C' 'E' 'C' 'E' 'C']
 ['D' 'A' 'B' 'C' 'E']]",Borda count voting,Get Happiness,"[1, 0, 0, 0, 1]",Winner change risk,1.0
"[['C' 'E' 'D' 'D' 'A']
 ['A' 'A' 'B' 'B' 'C']
 ['B' 'C' 'E' 'E' 'E']
 ['E' 'B' 'A' 'A' 'B']
 ['D' 'D' 'C' 'C' 'D']]",Borda count voting,Get Happiness,"[0, 0, 0, 0, 1]",Winner change risk,1.0
"[['E' 'B' 'B' 'D' 'B']
 ['C' 'E' 'A' 'C' 'D']
 ['A' 'A' 'E' 'E' 'C']
 ['B' 'C' 'D' 'A' 'E']
 ['D' 'D' 'C' 'B' 'A']]",Borda count voting,Get Happiness,"[0, 1, 1, 0, 1]",Winner change risk,0.0
"[['C' 'D' 'A' 'E' 'C' 'A' 'B' 'C' 'E' 'B' 'B' 'D' 'C' 'A' 'A' 'E' 'B' 'E'
  'D' 'B']
 ['B' 'E' 'D' 'D' 'A' 'D' 'C' 'D' 'D' 'D' 'E' 'E' 'A' 'C' 'B' 'C' 'E' 'D'
  'B' 'C']
 ['A' 'C' 'E' 'B' 'B' 'B' 'E' 'B' 'A' 'C' 'D' 'B' 'E' 'B' 'C' 'D' 'C' 'C'
  'A' 'E']
 ['E' 'B' 'C' 'C' 'D' 'C' 'D' 'A' 'C' 'A' 'C' 'C' 'B' 'E' 'D' 'A' 'D' 'A'
  'E' 'A']
 ['D' 'A' 'B' 'A' 'E' 'E' 'A' 'E' 'B' 'E' 'A' 'A' 'D' 'D' 'E' 'B' 'A' 'B'
  'C' 'D']]",Borda count voting,Get Happiness,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Winner change risk,1.0
"[['C' 'D' 'E' 'B' 'E' 'E' 'C' 'D' 'D' 'A' 'C' 'B' 'B' 'B' 'C' 'E' 'D' 'C'
  'A' 'A']
 ['D' 'B' 'B' 'E' 'B' 'A' 'D' 'E' 'A' 'E' 'B' 'A' 'D' 'C' 'B' 'A' 'E' 'B'
  'D' 'B']
 ['E' 'A' 'D' 'C' 'C' 'B' 'A' 'B' 'B' 'D' 'E' 'D' 'E' 'E' 'A' 'C' 'A' 'D'
  'E' 'D']
 ['B' 'C' 'A' 'D' 'A' 'D' 'E' 'A' 'C' 'B' 'D' 'C' 'A' 'D' 'E' 'B' 'C' 'E'
  'B' 'E']
 ['A' 'E' 'C' 'A' 'D' 'C' 'B' 'C' 'E' 'C' 'A' 'E' 'C' 'A' 'D' 'D' 'B' 'A'
  'C' 'C']]",Borda count voting,Get Happiness,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Winner change risk,0.0
"[['C' 'A' 'A' 'D' 'B' 'A' 'E' 'D' 'D' 'B' 'E' 'D' 'E' 'B' 'D' 'B' 'E' 'B'
  'E' 'E']
 ['B' 'D' 'B' 'E' 'A' 'B' 'A' 'E' 'A' 'E' 'D' 'B' 'B' 'D' 'C' 'E' 'A' 'A'
  'D' 'B']
 ['D' 'E' 'E' 'C' 'E' 'C' 'C' 'B' 'E' 'C' 'C' 'C' 'C' 'A' 'E' 'A' 'B' 'C'
  'A' 'C']
 ['A' 'C' 'D' 'B' 'D' 'E' 'D' 'A' 'C' 'D' 'B' 'A' 'A' 'E' 'B' 'D' 'C' 'D'
  'C' 'D']
 ['E' 'B' 'C' 'A' 'C' 'D' 'B' 'C' 'B' 'A' 'A' 'E' 'D' 'C' 'A' 'C' 'D' 'E'
  'B' 'A']]",Borda count voting,Get Happiness,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",Winner change risk,1.0
"[['E' 'C' 'B' 'D' 'D' 'A' 'E' 'C' 'C' 'C']
 ['C' 'E' 'A' 'E' 'A' 'D' 'C' 'A' 'A' 'E']
 ['D' 'D' 'D' 'B' 'B' 'E' 'B' 'D' 'E' 'A']
 ['A' 'B' 'C' 'A' 'E' 'C' 'A' 'E' 'D' 'D']
 ['B' 'A' 'E' 'C' 'C' 'B' 'D' 'B' 'B' 'B']]",Borda count voting,Get Happiness,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",Winner change risk,1.0
"[['A' 'C' 'D' 'A' 'B' 'E' 'A' 'A' 'A' 'C']
 ['C' 'A' 'B' 'B' 'C' 'B' 'B' 'B' 'E' 'B']
 ['B' 'E' 'C' 'D' 'E' 'D' 'E' 'C' 'B' 'D']
 ['D' 'B' 'E' 'E' 'D' 'A' 'D' 'E' 'D' 'E']
 ['E' 'D' 'A' 'C' 'A' 'C' 'C' 'D' 'C' 'A']]",Borda count voting,Get Happiness,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Winner change risk,1.0
"[['A' 'B' 'A' 'A' 'D' 'C' 'C' 'A' 'B' 'D']
 ['C' 'D' 'E' 'B' 'B' 'B' 'D' 'E' 'E' 'C']
 ['E' 'E' 'D' 'C' 'A' 'A' 'B' 'D' 'C' 'B']
 ['D' 'A' 'C' 'E' 'C' 'E' 'A' 'C' 'A' 'A']
 ['B' 'C' 'B' 'D' 'E' 'D' 'E' 'B' 'D' 'E']]",Borda count voting,Get Happiness,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",Winner change risk,0.0
"[['C' 'A' 'C' 'B' 'B']
 ['A' 'B' 'B' 'A' 'C']
 ['B' 'C' 'A' 'C' 'A']]",Borda count voting,Get Happiness,"[0, 0, 0, 1, 1]",Winner change risk,0.0
"[['C' 'A' 'C' 'A' 'A']
 ['A' 'B' 'B' 'B' 'C']
 ['B' 'C' 'A' 'C' 'B']]",Borda count voting,Get Happiness,"[0, 1, 0, 1, 1]",Winner change risk,0.0
"[['A' 'B' 'A' 'B' 'A']
 ['B' 'C' 'B' 'A' 'B']
 ['C' 'A' 'C' 'C' 'C']]",Borda count voting,Get Happiness,"[1, 0, 1, 0, 1]",Winner change risk,1.0
"[['A' 'C' 'B' 'C' 'B' 'B' 'B' 'C' 'B' 'B' 'C' 'C' 'A' 'C' 'B' 'B' 'B' 'C'
  'B' 'A']
 ['C' 'B' 'A' 'A' 'A' 'C' 'C' 'A' 'A' 'C' 'A' 'A' 'B' 'A' 'C' 'A' 'C' 'A'
  'C' 'B']
 ['B' 'A' 'C' 'B' 'C' 'A' 'A' 'B' 'C' 'A' 'B' 'B' 'C' 'B' 'A' 'C' 'A' 'B'
  'A' 'C']]",Borda count voting,Get Happiness,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",Winner change risk,0.0
"[['B' 'C' 'C' 'C' 'B' 'C' 'B' 'B' 'B' 'B' 'C' 'A' 'B' 'B' 'B' 'C' 'C' 'B'
  'C' 'B']
 ['C' 'A' 'B' 'A' 'C' 'B' 'A' 'A' 'A' 'C' 'B' 'B' 'C' 'A' 'A' 'B' 'B' 'C'
  'B' 'A']
 ['A' 'B' 'A' 'B' 'A' 'A' 'C' 'C' 'C' 'A' 'A' 'C' 'A' 'C' 'C' 'A' 'A' 'A'
  'A' 'C']]",Borda count voting,Get Happiness,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",Winner change risk,0.0
"[['C' 'B' 'C' 'C' 'A' 'C' 'B' 'B' 'C' 'B' 'A' 'B' 'B' 'A' 'C' 'A' 'A' 'B'
  'B' 'A']
 ['B' 'A' 'A' 'B' 'C' 'A' 'C' 'A' 'B' 'A' 'B' 'A' 'C' 'C' 'A' 'B' 'B' 'A'
  'C' 'B']
 ['A' 'C' 'B' 'A' 'B' 'B' 'A' 'C' 'A' 'C' 'C' 'C' 'A' 'B' 'B' 'C' 'C' 'C'
  'A' 'C']]",Borda count voting,Get Happiness,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",Winner change risk,0.0
"[['C' 'B' 'A' 'B' 'A' 'B' 'B' 'B' 'C' 'C']
 ['A' 'A' 'B' 'C' 'B' 'A' 'A' 'A' 'A' 'B']
 ['B' 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'B' 'A']]",Borda count voting,Get Happiness,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",Winner change risk,0.0
"[['A' 'B' 'B' 'A' 'B' 'A' 'A' 'B' 'C' 'A']
 ['B' 'A' 'A' 'C' 'C' 'C' 'C' 'C' 'B' 'C']
 ['C' 'C' 'C' 'B' 'A' 'B' 'B' 'A' 'A' 'B']]",Borda count voting,Get Happiness,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",Winner change risk,0.0
"[['C' 'B' 'C' 'C' 'C' 'C' 'B' 'A' 'C' 'A']
 ['B' 'C' 'B' 'A' 'A' 'B' 'C' 'B' 'B' 'C']
 ['A' 'A' 'A' 'B' 'B' 'A' 'A' 'C' 'A' 'B']]",Borda count voting,Get Happiness,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",Winner change risk,0.0
"[['B' 'H' 'B' 'J' 'C']
 ['C' 'A' 'H' 'I' 'J']
 ['H' 'C' 'I' 'B' 'D']
 ['I' 'J' 'C' 'A' 'B']
 ['E' 'G' 'G' 'G' 'F']
 ['A' 'B' 'A' 'C' 'I']
 ['D' 'D' 'J' 'E' 'G']
 ['G' 'F' 'D' 'H' 'E']
 ['J' 'E' 'F' 'D' 'H']
 ['F' 'I' 'E' 'F' 'A']]",Borda count voting,Get Happiness,"[1, 0, 1, 0, 0]",Winner change risk,1.0
"[['J' 'D' 'H' 'I' 'D']
 ['H' 'E' 'B' 'D' 'C']
 ['E' 'H' 'I' 'G' 'J']
 ['D' 'I' 'C' 'F' 'B']
 ['G' 'B' 'F' 'A' 'A']
 ['I' 'G' 'J' 'C' 'F']
 ['B' 'F' 'A' 'E' 'H']
 ['C' 'A' 'E' 'J' 'I']
 ['A' 'C' 'G' 'B' 'G']
 ['F' 'J' 'D' 'H' 'E']]",Borda count voting,Get Happiness,"[0, 1, 0, 0, 1]",Winner change risk,1.0
"[['H' 'D' 'D' 'I' 'E']
 ['E' 'H' 'A' 'J' 'C']
 ['D' 'A' 'F' 'A' 'H']
 ['I' 'B' 'B' 'E' 'G']
 ['B' 'G' 'I' 'F' 'B']
 ['C' 'C' 'G' 'B' 'J']
 ['F' 'F' 'J' 'H' 'I']
 ['G' 'J' 'E' 'G' 'D']
 ['A' 'I' 'H' 'D' 'F']
 ['J' 'E' 'C' 'C' 'A']]",Borda count voting,Get Happiness,"[0, 1, 1, 0, 0]",Winner change risk,1.0
"[['F' 'A' 'D' 'J' 'G' 'F' 'I' 'C' 'F' 'E' 'H' 'G' 'J' 'I' 'B' 'G' 'F' 'G'
  'G' 'I']
 ['A' 'I' 'B' 'A' 'H' 'J' 'E' 'G' 'I' 'F' 'C' 'I' 'B' 'B' 'D' 'B' 'J' 'E'
  'C' 'E']
 ['C' 'B' 'C' 'G' 'D' 'C' 'F' 'I' 'H' 'D' 'J' 'C' 'F' 'E' 'H' 'E' 'I' 'A'
  'I' 'F']
 ['D' 'C' 'A' 'D' 'A' 'H' 'C' 'F' 'B' 'B' 'I' 'H' 'C' 'G' 'G' 'A' 'D' 'B'
  'B' 'C']
 ['B' 'H' 'J' 'E' 'E' 'A' 'H' 'H' 'E' 'A' 'A' 'B' 'E' 'C' 'A' 'J' 'E' 'F'
  'E' 'G']
 ['E' 'D' 'I' 'H' 'I' 'I' 'D' 'D' 'D' 'G' 'F' 'J' 'I' 'J' 'J' 'H' 'G' 'C'
  'H' 'J']
 ['I' 'E' 'E' 'F' 'C' 'D' 'A' 'E' 'C' 'C' 'D' 'F' 'D' 'D' 'E' 'I' 'C' 'D'
  'F' 'B']
 ['J' 'F' 'H' 'B' 'F' 'G' 'G' 'J' 'J' 'H' 'E' 'E' 'H' 'H' 'I' 'F' 'H' 'H'
  'A' 'A']
 ['G' 'J' 'G' 'I' 'J' 'E' 'B' 'B' 'G' 'J' 'B' 'A' 'G' 'A' 'F' 'D' 'A' 'J'
  'J' 'D']
 ['H' 'G' 'F' 'C' 'B' 'B' 'J' 'A' 'A' 'I' 'G' 'D' 'A' 'F' 'C' 'C' 'B' 'I'
  'D' 'H']]",Borda count voting,Get Happiness,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",Winner change risk,1.0
"[['A' 'B' 'E' 'F' 'H' 'D' 'J' 'E' 'B' 'E' 'J' 'F' 'F' 'E' 'H' 'I' 'H' 'B'
  'I' 'B']
 ['H' 'D' 'C' 'G' 'G' 'A' 'E' 'J' 'I' 'J' 'H' 'E' 'I' 'D' 'F' 'C' 'F' 'G'
  'D' 'D']
 ['I' 'I' 'B' 'I' 'C' 'I' 'C' 'G' 'D' 'F' 'G' 'A' 'J' 'F' 'G' 'E' 'C' 'J'
  'A' 'F']
 ['B' 'A' 'A' 'H' 'F' 'J' 'H' 'A' 'A' 'I' 'B' 'B' 'G' 'H' 'I' 'D' 'I' 'F'
  'B' 'A']
 ['G' 'J' 'I' 'J' 'B' 'B' 'I' 'F' 'E' 'D' 'A' 'D' 'E' 'G' 'C' 'A' 'G' 'I'
  'E' 'E']
 ['D' 'E' 'J' 'E' 'A' 'E' 'B' 'H' 'F' 'C' 'I' 'G' 'A' 'B' 'D' 'J' 'J' 'D'
  'G' 'J']
 ['J' 'F' 'F' 'C' 'D' 'H' 'D' 'I' 'H' 'B' 'C' 'C' 'H' 'I' 'E' 'H' 'A' 'A'
  'F' 'I']
 ['C' 'G' 'H' 'D' 'J' 'G' 'G' 'B' 'C' 'G' 'E' 'J' 'C' 'J' 'A' 'F' 'E' 'C'
  'H' 'H']
 ['F' 'H' 'G' 'B' 'E' 'F' 'A' 'D' 'G' 'A' 'D' 'I' 'D' 'A' 'J' 'G' 'D' 'H'
  'C' 'C']
 ['E' 'C' 'D' 'A' 'I' 'C' 'F' 'C' 'J' 'H' 'F' 'H' 'B' 'C' 'B' 'B' 'B' 'E'
  'J' 'G']]",Borda count voting,Get Happiness,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",Winner change risk,0.0
"[['I' 'J' 'I' 'C' 'D' 'D' 'H' 'C' 'G' 'E' 'D' 'D' 'H' 'D' 'H' 'A' 'B' 'C'
  'J' 'B']
 ['J' 'C' 'B' 'I' 'J' 'G' 'C' 'D' 'E' 'D' 'C' 'G' 'G' 'A' 'C' 'B' 'A' 'D'
  'H' 'D']
 ['A' 'E' 'E' 'E' 'H' 'E' 'I' 'B' 'B' 'J' 'E' 'H' 'C' 'I' 'A' 'D' 'E' 'E'
  'I' 'F']
 ['E' 'G' 'D' 'H' 'C' 'C' 'D' 'A' 'H' 'I' 'B' 'I' 'I' 'C' 'G' 'H' 'J' 'G'
  'F' 'H']
 ['F' 'I' 'F' 'F' 'A' 'H' 'G' 'E' 'I' 'F' 'I' 'B' 'J' 'G' 'E' 'G' 'F' 'B'
  'C' 'G']
 ['B' 'A' 'G' 'G' 'F' 'F' 'B' 'F' 'A' 'H' 'G' 'A' 'F' 'B' 'B' 'E' 'D' 'I'
  'B' 'A']
 ['C' 'D' 'C' 'J' 'I' 'I' 'F' 'J' 'D' 'B' 'F' 'C' 'E' 'J' 'J' 'C' 'C' 'A'
  'A' 'J']
 ['D' 'H' 'A' 'B' 'E' 'J' 'J' 'H' 'J' 'G' 'A' 'J' 'A' 'F' 'D' 'J' 'H' 'F'
  'D' 'I']
 ['H' 'F' 'H' 'D' 'B' 'A' 'A' 'G' 'C' 'A' 'H' 'E' 'D' 'H' 'I' 'I' 'I' 'H'
  'E' 'C']
 ['G' 'B' 'J' 'A' 'G' 'B' 'E' 'I' 'F' 'C' 'J' 'F' 'B' 'E' 'F' 'F' 'G' 'J'
  'G' 'E']]",Borda count voting,Get Happiness,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",Winner change risk,1.0
"[['F' 'H' 'B' 'A' 'H' 'C' 'B' 'F' 'I' 'H']
 ['D' 'B' 'C' 'J' 'J' 'H' 'E' 'B' 'J' 'A']
 ['J' 'A' 'F' 'B' 'D' 'D' 'I' 'D' 'G' 'B']
 ['E' 'D' 'H' 'E' 'A' 'G' 'A' 'E' 'B' 'G']
 ['H' 'J' 'J' 'H' 'I' 'E' 'J' 'C' 'C' 'I']
 ['G' 'E' 'I' 'D' 'G' 'B' 'F' 'A' 'F' 'F']
 ['A' 'F' 'G' 'C' 'F' 'F' 'G' 'G' 'D' 'E']
 ['I' 'I' 'A' 'G' 'E' 'A' 'C' 'J' 'E' 'J']
 ['B' 'G' 'E' 'I' 'B' 'J' 'H' 'I' 'A' 'C']
 ['C' 'C' 'D' 'F' 'C' 'I' 'D' 'H' 'H' 'D']]",Borda count voting,Get Happiness,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Winner change risk,0.0
